,brand,name,year,info,km,location,price,type,color
71,기아,레이,13/08식,디럭스 스페셜,"72,211km",부산,740,가솔린,초록색
72,기아,K8,21/04식(22년형),3.5 LPG 2WD,"2,116km",경기,"4,350",LPG(일반인 구입),초록색
73,기아,K8,21/04식(22년형),3.5 LPG 2WD,"2,116km",경기,"4,350",LPG(일반인 구입),초록색
74,기아,올 뉴 모닝,12/09식(13년형),디럭스,"29,508km",전북,540,가솔린,초록색
75,기아,K5 2세대,18/01식,LPI SX,"37,723km",대전,"1,570",LPG(일반인 구입),초록색
76,쌍용,더 뉴 렉스턴 스포츠 칸,21/06식,디젤 2.2 4WD,"4,614km",경기,"3,640",디젤,초록색
77,기아,더 뉴 쏘렌토,18/01식,디젤 2.2 4WD,"30,000km",대구,"2,750",디젤,초록색
78,기아,레이,13/01식,프레스티지,"56,278km",광주,899,가솔린,초록색
79,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),LT,"11,971km",서울,880,가솔린,초록색
80,기아,더 뉴 레이,18/08식,프레스티지,"17,035km",부산,"1,350",가솔린,초록색
81,쉐보레(GM대우),트랙스,16/01식,1.6 디젤 프리미엄,"157,660km",충남,830,디젤,초록색
82,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),LT,"11,971km",서울,880,가솔린,초록색
83,기아,올 뉴 모닝,14/07식(15년형),럭셔리,"52,000km",경기,640,가솔린,초록색
84,쉐보레(GM대우),마티즈 크리에이티브,09/09식(10년형),그루브,"168,648km",서울,250,가솔린,초록색
85,쉐보레(GM대우),마티즈 크리에이티브,09/10식(10년형),재즈,"136,120km",대구,285,가솔린,초록색
86,쉐보레(GM대우),라세티 프리미어,10/06식,1.8 CDX ID,"198,790km",대구,235,가솔린,초록색
87,기아,레이,14/12식(15년형),디럭스,"90,862km",인천,660,가솔린,초록색
88,기아,레이,14/03식,럭셔리,"211,330km",경기,490,가솔린,초록색
89,현대,그랜저 IG,17/06식(18년형),3.0 익스클루시브,"61,846km",경기,"2,100",가솔린,초록색
90,현대,그랜저 IG,17/06식(18년형),3.0 익스클루시브,"61,846km",경기,"2,100",가솔린,초록색
91,기아,레이,13/03식,디럭스 스페셜,"69,997km",부산,790,가솔린,초록색
92,기아,레이,13/03식,럭셔리,"94,461km",경기,780,가솔린,초록색
93,쌍용,티볼리 아머,17/11식(18년형),VX 2WD,"15,123km",경기,"1,330",가솔린,초록색
94,현대,더 뉴 벨로스터,16/05식(17년형),1.6 터보 디 스펙,"78,325km",인천,890,가솔린,초록색
95,기아,레이,13/03식,럭셔리,"94,461km",경기,780,가솔린,초록색
96,쉐보레(GM대우),더 넥스트 스파크,15/08식(16년형),LTZ,"34,256km",대구,820,가솔린,초록색
97,기아,레이,15/10식(16년형),디럭스,"130,108km",경기,590,가솔린,초록색
98,기아,올 뉴 모닝,14/05식(15년형),디럭스 트렌디,"153,475km",대구,349,가솔린,초록색
99,기아,레이,14/07식(15년형),럭셔리,"48,852km",울산,920,가솔린,초록색
100,쉐보레(GM대우),더 뉴 카마로,19/12식,SS 6.2 V8,"67,414km",대구,"3,830",가솔린,초록색
101,르노삼성,뉴SM5,07/01식,LE,"70,028km",충북,270,가솔린,초록색
102,기아,더 뉴 레이,20/07식(21년형),시그니처,"18,964km",충북,"1,550",가솔린,초록색
103,현대,그랜저 IG,17/08식(18년형),3.0 익스클루시브,"69,910km",대전,"2,600",가솔린,초록색
104,기아,올 뉴 모닝,12/08식,스마트 스페셜,"103,171km",경기,299,가솔린,초록색
105,현대,그랜저 IG,18/08식,3.0 익스클루시브,"47,000km",인천,"3,070",가솔린,초록색
106,현대,벨로스터,11/04식(12년형),익스트림,"53,214km",경기,649,가솔린,초록색
107,기아,레이,13/09식(14년형),디럭스,"63,389km",부산,780,가솔린,초록색
108,쉐보레(GM대우),마티즈 크리에이티브,09/09식(10년형),그루브,"47,481km",경남,398,가솔린,초록색
109,현대,아반떼 MD,13/02식,M16 GDI 모던,"122,622km",경남,798,가솔린,초록색
110,쉐보레(GM대우),더 넥스트 스파크,17/03식,LT,"61,651km",경남,698,가솔린,초록색
111,기아,레이,12/08식(13년형),럭셔리,"70,598km",경남,798,가솔린,초록색
112,쉐보레(GM대우),윈스톰,07/11식(08년형),7인승 4WD LT,"157,677km",경남,398,디젤,초록색
113,기아,K8,21/04식(22년형),2.5 가솔린 2WD,"2,147km",경기,"4,250",가솔린,초록색
114,현대,코나,18/03식,1.6 터보 4WD,"45,672km",충남,"2,270",가솔린,초록색
115,현대,코나,18/03식,1.6 터보 4WD,"45,672km",충남,"2,270",가솔린,초록색
116,제네시스,G80 (RG3),20/04식(21년형),가솔린 2.5 터보 AWD,"16,300km",대구,"6,480",가솔린,초록색
117,쌍용,티볼리 에어,16/09식,디젤 RX 4WD,"55,000km",대구,"1,200",디젤,초록색
118,쌍용,티볼리 아머,18/05식,기어Ⅱ 2WD,"55,701km",서울,"1,430",가솔린,초록색
119,,,,,,,,,초록색
120,기아,올 뉴 모닝,12/03식,럭셔리,"75,394km",경기,620,가솔린,초록색
121,기아,더 뉴 레이,20/07식(21년형),시그니처,"18,975km",충북,"1,550",가솔린,초록색
122,기아,쏘렌토,02/09식,디젤(CRDI) 4WD LX,"133,508km",전북,250,디젤,초록색
123,쉐보레(GM대우),마티즈 크리에이티브,10/11식(11년형),재즈,"126,700km",경기,160,가솔린,초록색
124,쉐보레(GM대우),All New 마티즈,08/07식,SX,"105,000km",경북,140,가솔린,초록색
125,기아,레이,13/02식,럭셔리,"88,948km",대구,680,가솔린,초록색
126,현대,코나,17/07식(18년형),디젤 1.6 2WD,"64,519km",경기,"1,670",디젤,초록색
127,현대,코나,17/07식(18년형),디젤 1.6 2WD,"64,519km",경기,"1,670",디젤,초록색
128,쌍용,티볼리 아머,17/09식(18년형),기어 에디션 2WD,"33,312km",경기,"1,560",가솔린,초록색
129,쉐보레(GM대우),뉴 다마스,14/09식(15년형),5인승 코치,"76,500km",경남,330,LPG(일반인 구입),초록색
130,제네시스,G70,19/09식,2.0T AWD,"13,316km",경기,"3,400",가솔린,초록색
131,기아,레이,12/04식,디럭스 스페셜,"99,904km",충남,699,가솔린,초록색
132,기아,레이,12/03식,럭셔리,"152,303km",경기,590,가솔린,초록색
133,기아,레이,12/05식,디럭스 스페셜,"91,353km",충남,519,가솔린,초록색
134,기아,레이,15/12식(16년형),럭셔리,"26,000km",서울,890,가솔린,초록색
135,쉐보레(GM대우),더 뉴 스파크,19/07식,밴,"28,766km",경기,720,가솔린,초록색
136,기아,더 뉴 레이,20/07식(21년형),프레스티지,"10,784km",서울,"1,570",가솔린,초록색
137,쉐보레(GM대우),마티즈 크리에이티브,09/09식(10년형),재즈,"129,000km",대전,220,가솔린,초록색
138,기아,뉴모닝,10/05식(11년형),LX,"96,000km",경기,169,가솔린,초록색
139,현대,그랜저 IG,17/03식,2.4 프리미엄,"116,041km",경기,"1,780",가솔린,초록색
140,쉐보레(GM대우),더 넥스트 스파크,15/09식(16년형),LTZ,"72,347km",충북,690,가솔린,초록색
141,기아,레이,14/01식,디럭스,"158,295km",충남,499,가솔린,초록색
142,쌍용,티볼리 에어,17/01식,디젤 IX 2WD,"112,139km",경기,"1,380",디젤,초록색
143,기아,레이,13/04식,럭셔리,"56,123km",서울,750,가솔린,초록색
144,쉐보레(GM대우),All New 마티즈,07/05식,SE,"57,696km",경기,230,가솔린,초록색
145,현대,싼타페 DM,13/05식,디젤(e-VGT) 2.0 2WD 프리미엄,"146,514km",대구,"1,299",디젤,초록색
146,쌍용,티볼리 아머,17/11식(18년형),VX 2WD,"29,011km",대전,"1,530",가솔린,초록색
147,기아,레이,12/07식(13년형),프레스티지,"96,858km",부산,780,가솔린,초록색
148,기아,레이,12/10식(13년형),럭셔리,"102,000km",서울,670,가솔린,초록색
149,기아,뉴모닝,10/05식(11년형),SLX 뷰티,"104,568km",전북,320,가솔린,초록색
150,제네시스,G80,17/01식,3.3 T-GDI AWD,"71,363km",경기,"3,590",가솔린,초록색
